date,open,high,low,close,volume,average,barCount
2023-08-24 11:00:00-04:00,1.08395,1.0841,1.08225,1.08255,-1.0,-1.0,-1
2023-08-24 12:00:00-04:00,1.08255,1.0828,1.0818,1.0821,-1.0,-1.0,-1
2023-08-24 13:00:00-04:00,1.0821,1.0824,1.0814,1.0816,-1.0,-1.0,-1
2023-08-24 14:00:00-04:00,1.0816,1.082,1.0809,1.0809,-1.0,-1.0,-1
2023-08-24 15:00:00-04:00,1.0809,1.08125,1.08055,1.0806,-1.0,-1.0,-1
2023-08-24 16:00:00-04:00,1.0806,1.08115,1.0805,1.08105,-1.0,-1.0,-1
2023-08-24 17:15:00-04:00,1.0811,1.08165,1.0811,1.0813,-1.0,-1.0,-1
2023-08-24 18:00:00-04:00,1.0813,1.0813,1.08065,1.0807,-1.0,-1.0,-1
2023-08-24 19:00:00-04:00,1.0807,1.08075,1.07925,1.0799,-1.0,-1.0,-1
2023-08-24 20:00:00-04:00,1.0799,1.0804,1.07935,1.07945,-1.0,-1.0,-1
2023-08-24 21:00:00-04:00,1.07945,1.0795,1.07875,1.0789,-1.0,-1.0,-1
2023-08-24 22:00:00-04:00,1.0789,1.07895,1.0783,1.0786,-1.0,-1.0,-1
2023-08-24 23:00:00-04:00,1.0786,1.0788,1.078,1.07805,-1.0,-1.0,-1
2023-08-25 00:00:00-04:00,1.07805,1.07835,1.07765,1.07825,-1.0,-1.0,-1
2023-08-25 01:00:00-04:00,1.07825,1.07915,1.07785,1.079,-1.0,-1.0,-1
2023-08-25 02:00:00-04:00,1.079,1.0791,1.078,1.0781,-1.0,-1.0,-1
2023-08-25 03:00:00-04:00,1.0781,1.0792,1.07685,1.07715,-1.0,-1.0,-1
2023-08-25 04:00:00-04:00,1.07715,1.07885,1.0766,1.07865,-1.0,-1.0,-1
2023-08-25 05:00:00-04:00,1.07865,1.07945,1.0785,1.079,-1.0,-1.0,-1
2023-08-25 06:00:00-04:00,1.079,1.08035,1.07895,1.0803,-1.0,-1.0,-1
2023-08-25 07:00:00-04:00,1.0803,1.08115,1.07995,1.0803,-1.0,-1.0,-1
2023-08-25 08:00:00-04:00,1.0803,1.08175,1.08005,1.0813,-1.0,-1.0,-1
2023-08-25 09:00:00-04:00,1.0813,1.0815,1.0799,1.08085,-1.0,-1.0,-1
2023-08-25 10:00:00-04:00,1.08085,1.0842,1.0766,1.07715,-1.0,-1.0,-1
2023-08-25 11:00:00-04:00,1.07715,1.0791,1.0768,1.0786,-1.0,-1.0,-1
2023-08-25 12:00:00-04:00,1.0786,1.08005,1.07855,1.07965,-1.0,-1.0,-1
2023-08-25 13:00:00-04:00,1.07965,1.0803,1.0791,1.0799,-1.0,-1.0,-1
2023-08-25 14:00:00-04:00,1.0799,1.08125,1.0799,1.0807,-1.0,-1.0,-1
2023-08-25 15:00:00-04:00,1.0807,1.0811,1.07995,1.0803,-1.0,-1.0,-1
2023-08-25 16:00:00-04:00,1.0803,1.08035,1.07915,1.0796,-1.0,-1.0,-1
2023-08-27 17:15:00-04:00,1.07965,1.0797,1.07955,1.07965,-1.0,-1.0,-1
2023-08-27 18:00:00-04:00,1.07965,1.0801,1.07945,1.0795,-1.0,-1.0,-1
2023-08-27 19:00:00-04:00,1.0795,1.08015,1.07935,1.0797,-1.0,-1.0,-1
2023-08-27 20:00:00-04:00,1.0797,1.08045,1.0796,1.08025,-1.0,-1.0,-1
2023-08-27 21:00:00-04:00,1.08025,1.081,1.0802,1.08025,-1.0,-1.0,-1
2023-08-27 22:00:00-04:00,1.08025,1.081,1.08015,1.0809,-1.0,-1.0,-1
2023-08-27 23:00:00-04:00,1.0809,1.081,1.0807,1.08095,-1.0,-1.0,-1
2023-08-28 00:00:00-04:00,1.08095,1.0811,1.0806,1.0808,-1.0,-1.0,-1
2023-08-28 01:00:00-04:00,1.0808,1.0814,1.08055,1.081,-1.0,-1.0,-1
2023-08-28 02:00:00-04:00,1.081,1.0819,1.081,1.0816,-1.0,-1.0,-1
2023-08-28 03:00:00-04:00,1.0816,1.0821,1.0808,1.0809,-1.0,-1.0,-1
2023-08-28 04:00:00-04:00,1.0809,1.08105,1.07995,1.08005,-1.0,-1.0,-1
2023-08-28 05:00:00-04:00,1.08005,1.0809,1.08,1.0808,-1.0,-1.0,-1
2023-08-28 06:00:00-04:00,1.0808,1.08225,1.0806,1.0812,-1.0,-1.0,-1
2023-08-28 07:00:00-04:00,1.0812,1.08125,1.0803,1.08045,-1.0,-1.0,-1
2023-08-28 08:00:00-04:00,1.08045,1.08115,1.08025,1.08105,-1.0,-1.0,-1
2023-08-28 09:00:00-04:00,1.08105,1.08135,1.07995,1.0807,-1.0,-1.0,-1
2023-08-28 10:00:00-04:00,1.0807,1.0814,1.0799,1.08055,-1.0,-1.0,-1
2023-08-28 11:00:00-04:00,1.08055,1.08105,1.0803,1.0809,-1.0,-1.0,-1
2023-08-28 12:00:00-04:00,1.0809,1.08125,1.0804,1.08075,-1.0,-1.0,-1
2023-08-28 13:00:00-04:00,1.08075,1.0811,1.0804,1.08085,-1.0,-1.0,-1
2023-08-28 14:00:00-04:00,1.08085,1.0812,1.08055,1.08115,-1.0,-1.0,-1
2023-08-28 15:00:00-04:00,1.08115,1.082,1.0809,1.0818,-1.0,-1.0,-1
2023-08-28 16:00:00-04:00,1.0818,1.08195,1.0815,1.0819,-1.0,-1.0,-1
2023-08-28 17:15:00-04:00,1.0816,1.08235,1.0815,1.082,-1.0,-1.0,-1
2023-08-28 18:00:00-04:00,1.082,1.08275,1.08195,1.0826,-1.0,-1.0,-1
2023-08-28 19:00:00-04:00,1.0826,1.083,1.08245,1.08255,-1.0,-1.0,-1
2023-08-28 20:00:00-04:00,1.08255,1.0832,1.08215,1.0824,-1.0,-1.0,-1
2023-08-28 21:00:00-04:00,1.0824,1.0837,1.08235,1.0835,-1.0,-1.0,-1
2023-08-28 22:00:00-04:00,1.0835,1.0836,1.083,1.08355,-1.0,-1.0,-1
2023-08-28 23:00:00-04:00,1.08355,1.08385,1.0833,1.08365,-1.0,-1.0,-1
2023-08-29 00:00:00-04:00,1.08365,1.08365,1.0824,1.08245,-1.0,-1.0,-1
2023-08-29 01:00:00-04:00,1.08245,1.08265,1.0821,1.08215,-1.0,-1.0,-1
2023-08-29 02:00:00-04:00,1.08215,1.08235,1.08085,1.0809,-1.0,-1.0,-1
2023-08-29 03:00:00-04:00,1.0809,1.083,1.08085,1.08205,-1.0,-1.0,-1
2023-08-29 04:00:00-04:00,1.08205,1.0823,1.08085,1.081,-1.0,-1.0,-1
2023-08-29 05:00:00-04:00,1.081,1.0816,1.08055,1.08135,-1.0,-1.0,-1
2023-08-29 06:00:00-04:00,1.08135,1.08165,1.0804,1.08065,-1.0,-1.0,-1
2023-08-29 07:00:00-04:00,1.08065,1.0812,1.08035,1.0804,-1.0,-1.0,-1
2023-08-29 08:00:00-04:00,1.0804,1.08065,1.0786,1.07925,-1.0,-1.0,-1
2023-08-29 09:00:00-04:00,1.07925,1.08065,1.07825,1.08035,-1.0,-1.0,-1
2023-08-29 10:00:00-04:00,1.08035,1.08505,1.08035,1.0828,-1.0,-1.0,-1
2023-08-29 11:00:00-04:00,1.0828,1.0857,1.0826,1.085,-1.0,-1.0,-1
2023-08-29 12:00:00-04:00,1.085,1.0864,1.0847,1.0863,-1.0,-1.0,-1
2023-08-29 13:00:00-04:00,1.0863,1.0877,1.08625,1.0874,-1.0,-1.0,-1
2023-08-29 14:00:00-04:00,1.0874,1.0874,1.08605,1.0872,-1.0,-1.0,-1
2023-08-29 15:00:00-04:00,1.0872,1.0892,1.08695,1.08855,-1.0,-1.0,-1
2023-08-29 16:00:00-04:00,1.08855,1.08855,1.08785,1.088,-1.0,-1.0,-1
2023-08-29 17:15:00-04:00,1.0876,1.088,1.0876,1.0879,-1.0,-1.0,-1
2023-08-29 18:00:00-04:00,1.0879,1.0885,1.08785,1.08845,-1.0,-1.0,-1
2023-08-29 19:00:00-04:00,1.08845,1.0885,1.08685,1.0869,-1.0,-1.0,-1
2023-08-29 20:00:00-04:00,1.0869,1.0872,1.0867,1.087,-1.0,-1.0,-1
2023-08-29 21:00:00-04:00,1.087,1.08725,1.08675,1.08685,-1.0,-1.0,-1
2023-08-29 22:00:00-04:00,1.08685,1.08705,1.0864,1.08675,-1.0,-1.0,-1
2023-08-29 23:00:00-04:00,1.08675,1.08695,1.08665,1.08695,-1.0,-1.0,-1
2023-08-30 00:00:00-04:00,1.08695,1.08695,1.08605,1.08605,-1.0,-1.0,-1
2023-08-30 01:00:00-04:00,1.08605,1.0871,1.0856,1.08665,-1.0,-1.0,-1
2023-08-30 02:00:00-04:00,1.08665,1.0877,1.0865,1.0869,-1.0,-1.0,-1
2023-08-30 03:00:00-04:00,1.0869,1.08735,1.08585,1.0865,-1.0,-1.0,-1
2023-08-30 04:00:00-04:00,1.0865,1.0868,1.0855,1.08675,-1.0,-1.0,-1
2023-08-30 05:00:00-04:00,1.08675,1.08935,1.08665,1.0889,-1.0,-1.0,-1
2023-08-30 06:00:00-04:00,1.0889,1.08915,1.088,1.08905,-1.0,-1.0,-1
2023-08-30 07:00:00-04:00,1.08905,1.08915,1.08785,1.0879,-1.0,-1.0,-1
2023-08-30 08:00:00-04:00,1.0879,1.0926,1.08745,1.09215,-1.0,-1.0,-1
2023-08-30 09:00:00-04:00,1.09215,1.09455,1.09135,1.0945,-1.0,-1.0,-1
2023-08-30 10:00:00-04:00,1.0945,1.0945,1.09255,1.0929,-1.0,-1.0,-1
2023-08-30 11:00:00-04:00,1.0929,1.09345,1.0923,1.0926,-1.0,-1.0,-1
2023-08-30 12:00:00-04:00,1.0926,1.09265,1.0918,1.0926,-1.0,-1.0,-1
2023-08-30 13:00:00-04:00,1.0926,1.0933,1.09195,1.09205,-1.0,-1.0,-1
2023-08-30 14:00:00-04:00,1.09205,1.09245,1.0917,1.09235,-1.0,-1.0,-1
2023-08-30 15:00:00-04:00,1.09235,1.09245,1.0919,1.09215,-1.0,-1.0,-1
2023-08-30 16:00:00-04:00,1.09215,1.0924,1.0921,1.0923,-1.0,-1.0,-1
2023-08-30 17:15:00-04:00,1.0925,1.0927,1.09215,1.09245,-1.0,-1.0,-1
2023-08-30 18:00:00-04:00,1.09245,1.09295,1.09245,1.09265,-1.0,-1.0,-1
2023-08-30 19:00:00-04:00,1.09265,1.09315,1.09265,1.09295,-1.0,-1.0,-1
2023-08-30 20:00:00-04:00,1.09295,1.0934,1.0928,1.0933,-1.0,-1.0,-1
2023-08-30 21:00:00-04:00,1.0933,1.09395,1.0928,1.0929,-1.0,-1.0,-1
2023-08-30 22:00:00-04:00,1.0929,1.093,1.0921,1.0922,-1.0,-1.0,-1
2023-08-30 23:00:00-04:00,1.0922,1.0923,1.092,1.09205,-1.0,-1.0,-1
2023-08-31 00:00:00-04:00,1.09205,1.0923,1.09185,1.0919,-1.0,-1.0,-1
2023-08-31 01:00:00-04:00,1.0919,1.09205,1.0917,1.0918,-1.0,-1.0,-1
2023-08-31 02:00:00-04:00,1.0918,1.0925,1.0907,1.09075,-1.0,-1.0,-1
2023-08-31 03:00:00-04:00,1.09075,1.0909,1.089,1.08925,-1.0,-1.0,-1
2023-08-31 04:00:00-04:00,1.08925,1.0893,1.0877,1.0878,-1.0,-1.0,-1
2023-08-31 05:00:00-04:00,1.0878,1.0881,1.08645,1.08745,-1.0,-1.0,-1
2023-08-31 06:00:00-04:00,1.08745,1.08765,1.0863,1.08735,-1.0,-1.0,-1
2023-08-31 07:00:00-04:00,1.08735,1.08735,1.08575,1.08685,-1.0,-1.0,-1
2023-08-31 08:00:00-04:00,1.08685,1.0885,1.08655,1.08745,-1.0,-1.0,-1
2023-08-31 09:00:00-04:00,1.08745,1.08745,1.08405,1.08495,-1.0,-1.0,-1
2023-08-31 10:00:00-04:00,1.08495,1.08565,1.084,1.08545,-1.0,-1.0,-1
2023-08-31 11:00:00-04:00,1.08545,1.0859,1.0837,1.08385,-1.0,-1.0,-1
2023-08-31 12:00:00-04:00,1.08385,1.08445,1.0835,1.08385,-1.0,-1.0,-1
2023-08-31 13:00:00-04:00,1.08385,1.0852,1.08365,1.0849,-1.0,-1.0,-1
2023-08-31 14:00:00-04:00,1.0849,1.08545,1.0844,1.0846,-1.0,-1.0,-1
2023-08-31 15:00:00-04:00,1.0846,1.08505,1.08425,1.08435,-1.0,-1.0,-1
2023-08-31 16:00:00-04:00,1.08435,1.0847,1.08415,1.08435,-1.0,-1.0,-1
2023-08-31 17:15:00-04:00,1.08485,1.08485,1.08415,1.08425,-1.0,-1.0,-1
2023-08-31 18:00:00-04:00,1.08425,1.08445,1.0841,1.0842,-1.0,-1.0,-1
2023-08-31 19:00:00-04:00,1.0842,1.08455,1.0842,1.08425,-1.0,-1.0,-1
2023-08-31 20:00:00-04:00,1.08425,1.0845,1.08365,1.0838,-1.0,-1.0,-1
2023-08-31 21:00:00-04:00,1.0838,1.0854,1.08375,1.08465,-1.0,-1.0,-1
2023-08-31 22:00:00-04:00,1.08465,1.0852,1.0842,1.0844,-1.0,-1.0,-1
2023-08-31 23:00:00-04:00,1.0844,1.0845,1.084,1.0842,-1.0,-1.0,-1
2023-09-01 00:00:00-04:00,1.0842,1.0847,1.0838,1.08465,-1.0,-1.0,-1
2023-09-01 01:00:00-04:00,1.08465,1.08485,1.0844,1.0846,-1.0,-1.0,-1
2023-09-01 02:00:00-04:00,1.0846,1.085,1.08285,1.08495,-1.0,-1.0,-1
2023-09-01 03:00:00-04:00,1.08495,1.08595,1.08445,1.0856,-1.0,-1.0,-1
2023-09-01 04:00:00-04:00,1.0856,1.08565,1.08465,1.08485,-1.0,-1.0,-1
2023-09-01 05:00:00-04:00,1.08485,1.0856,1.08475,1.08495,-1.0,-1.0,-1
2023-09-01 06:00:00-04:00,1.08495,1.08505,1.08435,1.0846,-1.0,-1.0,-1
2023-09-01 07:00:00-04:00,1.0846,1.085,1.0833,1.0833,-1.0,-1.0,-1
2023-09-01 08:00:00-04:00,1.0833,1.0882,1.08325,1.0864,-1.0,-1.0,-1
2023-09-01 09:00:00-04:00,1.0864,1.08815,1.08425,1.0854,-1.0,-1.0,-1
2023-09-01 10:00:00-04:00,1.0854,1.0854,1.08045,1.08085,-1.0,-1.0,-1
2023-09-01 11:00:00-04:00,1.08085,1.08085,1.07865,1.07865,-1.0,-1.0,-1
2023-09-01 12:00:00-04:00,1.07865,1.07865,1.078,1.0784,-1.0,-1.0,-1
2023-09-01 13:00:00-04:00,1.0784,1.0789,1.0782,1.07845,-1.0,-1.0,-1
2023-09-01 14:00:00-04:00,1.07845,1.07845,1.07755,1.07785,-1.0,-1.0,-1
2023-09-01 15:00:00-04:00,1.07785,1.07805,1.0772,1.0775,-1.0,-1.0,-1
2023-09-01 16:00:00-04:00,1.0775,1.07815,1.07725,1.07815,-1.0,-1.0,-1
2023-09-03 17:15:00-04:00,1.07785,1.0782,1.0774,1.0775,-1.0,-1.0,-1
2023-09-03 18:00:00-04:00,1.0775,1.0777,1.0772,1.07735,-1.0,-1.0,-1
2023-09-03 19:00:00-04:00,1.07735,1.07765,1.07715,1.07755,-1.0,-1.0,-1
2023-09-03 20:00:00-04:00,1.07755,1.078,1.07735,1.0779,-1.0,-1.0,-1
2023-09-03 21:00:00-04:00,1.0779,1.0782,1.0775,1.07765,-1.0,-1.0,-1
2023-09-03 22:00:00-04:00,1.07765,1.07875,1.07765,1.07855,-1.0,-1.0,-1
2023-09-03 23:00:00-04:00,1.07855,1.0787,1.0784,1.0786,-1.0,-1.0,-1
2023-09-04 00:00:00-04:00,1.0786,1.0787,1.07815,1.0787,-1.0,-1.0,-1
2023-09-04 01:00:00-04:00,1.0787,1.07905,1.07855,1.0787,-1.0,-1.0,-1
2023-09-04 02:00:00-04:00,1.0787,1.07945,1.07835,1.079,-1.0,-1.0,-1
2023-09-04 03:00:00-04:00,1.079,1.0807,1.0789,1.07955,-1.0,-1.0,-1
2023-09-04 04:00:00-04:00,1.07955,1.0801,1.0791,1.0798,-1.0,-1.0,-1
2023-09-04 05:00:00-04:00,1.0798,1.0801,1.07925,1.07945,-1.0,-1.0,-1
2023-09-04 06:00:00-04:00,1.07945,1.0805,1.07935,1.0805,-1.0,-1.0,-1
2023-09-04 07:00:00-04:00,1.0805,1.0809,1.07995,1.08005,-1.0,-1.0,-1
2023-09-04 08:00:00-04:00,1.08005,1.08015,1.07955,1.07975,-1.0,-1.0,-1
2023-09-04 09:00:00-04:00,1.07975,1.08055,1.0795,1.0796,-1.0,-1.0,-1
2023-09-04 10:00:00-04:00,1.0796,1.0796,1.07835,1.07845,-1.0,-1.0,-1
2023-09-04 11:00:00-04:00,1.07845,1.07995,1.07835,1.0799,-1.0,-1.0,-1
2023-09-04 12:00:00-04:00,1.0799,1.08,1.07925,1.0794,-1.0,-1.0,-1
2023-09-04 13:00:00-04:00,1.0794,1.0796,1.07935,1.0795,-1.0,-1.0,-1
2023-09-04 14:00:00-04:00,1.0795,1.07965,1.0795,1.07955,-1.0,-1.0,-1
2023-09-04 15:00:00-04:00,1.07955,1.07955,1.0793,1.0794,-1.0,-1.0,-1
2023-09-04 16:00:00-04:00,1.0794,1.0797,1.0794,1.0795,-1.0,-1.0,-1
2023-09-04 17:15:00-04:00,1.07925,1.07965,1.07925,1.0795,-1.0,-1.0,-1
2023-09-04 18:00:00-04:00,1.0795,1.0798,1.07945,1.0795,-1.0,-1.0,-1
2023-09-04 19:00:00-04:00,1.0795,1.0795,1.07915,1.07915,-1.0,-1.0,-1
2023-09-04 20:00:00-04:00,1.07915,1.07935,1.07885,1.0793,-1.0,-1.0,-1
2023-09-04 21:00:00-04:00,1.0793,1.07985,1.0785,1.0789,-1.0,-1.0,-1
2023-09-04 22:00:00-04:00,1.0789,1.0789,1.07835,1.07875,-1.0,-1.0,-1
2023-09-04 23:00:00-04:00,1.07875,1.07885,1.0781,1.07885,-1.0,-1.0,-1
2023-09-05 00:00:00-04:00,1.07885,1.0794,1.07865,1.0792,-1.0,-1.0,-1
2023-09-05 01:00:00-04:00,1.0792,1.07935,1.0782,1.0786,-1.0,-1.0,-1
2023-09-05 02:00:00-04:00,1.0786,1.07865,1.0758,1.07665,-1.0,-1.0,-1
2023-09-05 03:00:00-04:00,1.07665,1.0772,1.07545,1.07565,-1.0,-1.0,-1
2023-09-05 04:00:00-04:00,1.07565,1.0759,1.0742,1.07485,-1.0,-1.0,-1
2023-09-05 05:00:00-04:00,1.07485,1.0757,1.07445,1.07485,-1.0,-1.0,-1
2023-09-05 06:00:00-04:00,1.07485,1.07495,1.07385,1.07395,-1.0,-1.0,-1
2023-09-05 07:00:00-04:00,1.07395,1.074,1.07295,1.07325,-1.0,-1.0,-1
2023-09-05 08:00:00-04:00,1.07325,1.0748,1.0717,1.0744,-1.0,-1.0,-1
2023-09-05 09:00:00-04:00,1.0744,1.0749,1.0726,1.07295,-1.0,-1.0,-1
2023-09-05 10:00:00-04:00,1.07295,1.073,1.07075,1.07085,-1.0,-1.0,-1
2023-09-05 11:00:00-04:00,1.07085,1.07325,1.0706,1.07265,-1.0,-1.0,-1
2023-09-05 12:00:00-04:00,1.07265,1.0732,1.0724,1.07295,-1.0,-1.0,-1
2023-09-05 13:00:00-04:00,1.07295,1.07315,1.07225,1.0723,-1.0,-1.0,-1
2023-09-05 14:00:00-04:00,1.0723,1.0727,1.07205,1.07215,-1.0,-1.0,-1
2023-09-05 15:00:00-04:00,1.07215,1.0727,1.07195,1.07215,-1.0,-1.0,-1
2023-09-05 16:00:00-04:00,1.07215,1.0723,1.0719,1.0722,-1.0,-1.0,-1
2023-09-05 17:15:00-04:00,1.0724,1.07255,1.0722,1.07235,-1.0,-1.0,-1
2023-09-05 18:00:00-04:00,1.07235,1.07265,1.0723,1.07265,-1.0,-1.0,-1
2023-09-05 19:00:00-04:00,1.07265,1.07285,1.0724,1.07245,-1.0,-1.0,-1
2023-09-05 20:00:00-04:00,1.07245,1.0726,1.0715,1.07195,-1.0,-1.0,-1
2023-09-05 21:00:00-04:00,1.07195,1.0722,1.07135,1.07145,-1.0,-1.0,-1
2023-09-05 22:00:00-04:00,1.07145,1.07345,1.07145,1.0734,-1.0,-1.0,-1
2023-09-05 23:00:00-04:00,1.0734,1.07345,1.0729,1.07335,-1.0,-1.0,-1
2023-09-06 00:00:00-04:00,1.07335,1.0736,1.07305,1.0736,-1.0,-1.0,-1
2023-09-06 01:00:00-04:00,1.0736,1.07385,1.0733,1.07385,-1.0,-1.0,-1
2023-09-06 02:00:00-04:00,1.07385,1.07395,1.07275,1.07315,-1.0,-1.0,-1
2023-09-06 03:00:00-04:00,1.07315,1.0748,1.07245,1.0729,-1.0,-1.0,-1
2023-09-06 04:00:00-04:00,1.0729,1.07375,1.07235,1.0734,-1.0,-1.0,-1
2023-09-06 05:00:00-04:00,1.0734,1.0735,1.07245,1.07325,-1.0,-1.0,-1
2023-09-06 06:00:00-04:00,1.07325,1.0744,1.07325,1.07385,-1.0,-1.0,-1
2023-09-06 07:00:00-04:00,1.07385,1.0749,1.07385,1.0744,-1.0,-1.0,-1
2023-09-06 08:00:00-04:00,1.0744,1.07455,1.0734,1.0737,-1.0,-1.0,-1
2023-09-06 09:00:00-04:00,1.0737,1.07405,1.07255,1.07385,-1.0,-1.0,-1
2023-09-06 10:00:00-04:00,1.07385,1.07385,1.07025,1.0709,-1.0,-1.0,-1
2023-09-06 11:00:00-04:00,1.0709,1.07185,1.0705,1.0713,-1.0,-1.0,-1
2023-09-06 12:00:00-04:00,1.0713,1.0721,1.07115,1.0721,-1.0,-1.0,-1
2023-09-06 13:00:00-04:00,1.0721,1.0729,1.072,1.0728,-1.0,-1.0,-1
2023-09-06 14:00:00-04:00,1.0728,1.07295,1.07225,1.0726,-1.0,-1.0,-1
2023-09-06 15:00:00-04:00,1.0726,1.07285,1.0723,1.07265,-1.0,-1.0,-1
2023-09-06 16:00:00-04:00,1.07265,1.0728,1.0724,1.07275,-1.0,-1.0,-1
2023-09-06 17:15:00-04:00,1.07245,1.07265,1.07235,1.0725,-1.0,-1.0,-1
2023-09-06 18:00:00-04:00,1.0725,1.07275,1.0725,1.07255,-1.0,-1.0,-1
2023-09-06 19:00:00-04:00,1.07255,1.07255,1.07225,1.0724,-1.0,-1.0,-1
2023-09-06 20:00:00-04:00,1.0724,1.0726,1.0719,1.07225,-1.0,-1.0,-1
2023-09-06 21:00:00-04:00,1.07225,1.0731,1.07205,1.0731,-1.0,-1.0,-1
2023-09-06 22:00:00-04:00,1.0731,1.0731,1.0723,1.0728,-1.0,-1.0,-1
2023-09-06 23:00:00-04:00,1.0728,1.0732,1.0725,1.073,-1.0,-1.0,-1
2023-09-07 00:00:00-04:00,1.073,1.07305,1.0718,1.07195,-1.0,-1.0,-1
2023-09-07 01:00:00-04:00,1.07195,1.07215,1.07155,1.07195,-1.0,-1.0,-1
2023-09-07 02:00:00-04:00,1.07195,1.07255,1.0715,1.0717,-1.0,-1.0,-1
2023-09-07 03:00:00-04:00,1.0717,1.072,1.0708,1.0716,-1.0,-1.0,-1
2023-09-07 04:00:00-04:00,1.0716,1.0717,1.0708,1.07105,-1.0,-1.0,-1
2023-09-07 05:00:00-04:00,1.07105,1.0718,1.0707,1.0715,-1.0,-1.0,-1
