date,open,high,low,close,volume,average,barCount
2023-09-07 06:00:00-04:00,1.0715,1.0715,1.0704,1.07065,-1.0,-1.0,-1
2023-09-07 07:00:00-04:00,1.07065,1.07135,1.0703,1.07055,-1.0,-1.0,-1
2023-09-07 08:00:00-04:00,1.07055,1.0711,1.0686,1.06935,-1.0,-1.0,-1
2023-09-07 09:00:00-04:00,1.06935,1.07045,1.0691,1.06915,-1.0,-1.0,-1
2023-09-07 10:00:00-04:00,1.06915,1.071,1.06865,1.0703,-1.0,-1.0,-1
2023-09-07 11:00:00-04:00,1.0703,1.0709,1.06945,1.07035,-1.0,-1.0,-1
2023-09-07 12:00:00-04:00,1.07035,1.07095,1.0703,1.0704,-1.0,-1.0,-1
2023-09-07 13:00:00-04:00,1.0704,1.07095,1.06985,1.06995,-1.0,-1.0,-1
2023-09-07 14:00:00-04:00,1.06995,1.0704,1.0694,1.06945,-1.0,-1.0,-1
2023-09-07 15:00:00-04:00,1.06945,1.07015,1.0694,1.0695,-1.0,-1.0,-1
2023-09-07 16:00:00-04:00,1.0695,1.06985,1.0695,1.06965,-1.0,-1.0,-1
2023-09-07 17:15:00-04:00,1.0698,1.06985,1.0697,1.0698,-1.0,-1.0,-1
2023-09-07 18:00:00-04:00,1.0698,1.06985,1.0696,1.0696,-1.0,-1.0,-1
2023-09-07 19:00:00-04:00,1.0696,1.06975,1.06945,1.06975,-1.0,-1.0,-1
2023-09-07 20:00:00-04:00,1.06975,1.0715,1.0697,1.0714,-1.0,-1.0,-1
2023-09-07 21:00:00-04:00,1.0714,1.07215,1.0705,1.0717,-1.0,-1.0,-1
2023-09-07 22:00:00-04:00,1.0717,1.07235,1.07145,1.0718,-1.0,-1.0,-1
2023-09-07 23:00:00-04:00,1.0718,1.07185,1.0715,1.07165,-1.0,-1.0,-1
2023-09-08 00:00:00-04:00,1.07165,1.0717,1.0713,1.07135,-1.0,-1.0,-1
2023-09-08 01:00:00-04:00,1.07135,1.07265,1.07135,1.0724,-1.0,-1.0,-1
2023-09-08 02:00:00-04:00,1.0724,1.0728,1.07145,1.07155,-1.0,-1.0,-1
2023-09-08 03:00:00-04:00,1.07155,1.0719,1.07075,1.0709,-1.0,-1.0,-1
2023-09-08 04:00:00-04:00,1.0709,1.07175,1.0708,1.0712,-1.0,-1.0,-1
2023-09-08 05:00:00-04:00,1.0712,1.0712,1.06995,1.07035,-1.0,-1.0,-1
2023-09-08 06:00:00-04:00,1.07035,1.0705,1.06965,1.07005,-1.0,-1.0,-1
2023-09-08 07:00:00-04:00,1.07005,1.0705,1.0694,1.0699,-1.0,-1.0,-1
2023-09-08 08:00:00-04:00,1.0699,1.07135,1.0698,1.07025,-1.0,-1.0,-1
2023-09-08 09:00:00-04:00,1.07025,1.07265,1.06995,1.07265,-1.0,-1.0,-1
2023-09-08 10:00:00-04:00,1.07265,1.0744,1.0714,1.07155,-1.0,-1.0,-1
2023-09-08 11:00:00-04:00,1.07155,1.07175,1.0707,1.0709,-1.0,-1.0,-1
2023-09-08 12:00:00-04:00,1.0709,1.07135,1.07005,1.07045,-1.0,-1.0,-1
2023-09-08 13:00:00-04:00,1.07045,1.07105,1.0703,1.0706,-1.0,-1.0,-1
2023-09-08 14:00:00-04:00,1.0706,1.0709,1.0697,1.0698,-1.0,-1.0,-1
2023-09-08 15:00:00-04:00,1.0698,1.07005,1.06975,1.06995,-1.0,-1.0,-1
2023-09-08 16:00:00-04:00,1.06995,1.0703,1.0699,1.0699,-1.0,-1.0,-1
2023-09-10 17:15:00-04:00,1.0714,1.0721,1.0709,1.07175,-1.0,-1.0,-1
2023-09-10 18:00:00-04:00,1.07175,1.07175,1.07085,1.07115,-1.0,-1.0,-1
2023-09-10 19:00:00-04:00,1.07115,1.07205,1.07085,1.07165,-1.0,-1.0,-1
2023-09-10 20:00:00-04:00,1.07165,1.0721,1.071,1.07135,-1.0,-1.0,-1
2023-09-10 21:00:00-04:00,1.07135,1.0721,1.071,1.07195,-1.0,-1.0,-1
2023-09-10 22:00:00-04:00,1.07195,1.0728,1.0719,1.0724,-1.0,-1.0,-1
2023-09-10 23:00:00-04:00,1.0724,1.0725,1.07195,1.07225,-1.0,-1.0,-1
2023-09-11 00:00:00-04:00,1.07225,1.0738,1.07215,1.07355,-1.0,-1.0,-1
2023-09-11 01:00:00-04:00,1.07355,1.07415,1.07285,1.0729,-1.0,-1.0,-1
2023-09-11 02:00:00-04:00,1.0729,1.07355,1.07245,1.07335,-1.0,-1.0,-1
2023-09-11 03:00:00-04:00,1.07335,1.07375,1.0725,1.0726,-1.0,-1.0,-1
2023-09-11 04:00:00-04:00,1.0726,1.07335,1.07225,1.07285,-1.0,-1.0,-1
2023-09-11 05:00:00-04:00,1.07285,1.07345,1.07235,1.07325,-1.0,-1.0,-1
2023-09-11 06:00:00-04:00,1.07325,1.0734,1.07265,1.0732,-1.0,-1.0,-1
2023-09-11 07:00:00-04:00,1.0732,1.07325,1.07185,1.07195,-1.0,-1.0,-1
2023-09-11 08:00:00-04:00,1.07195,1.0728,1.07155,1.07275,-1.0,-1.0,-1
2023-09-11 09:00:00-04:00,1.07275,1.0737,1.07225,1.0736,-1.0,-1.0,-1
2023-09-11 10:00:00-04:00,1.0736,1.07595,1.0735,1.07455,-1.0,-1.0,-1
2023-09-11 11:00:00-04:00,1.07455,1.075,1.0741,1.07425,-1.0,-1.0,-1
2023-09-11 12:00:00-04:00,1.07425,1.0758,1.07425,1.0751,-1.0,-1.0,-1
2023-09-11 13:00:00-04:00,1.0751,1.07525,1.07445,1.0746,-1.0,-1.0,-1
2023-09-11 14:00:00-04:00,1.0746,1.07515,1.07445,1.0745,-1.0,-1.0,-1
2023-09-11 15:00:00-04:00,1.0745,1.07505,1.07445,1.0749,-1.0,-1.0,-1
2023-09-11 16:00:00-04:00,1.0749,1.0751,1.0748,1.075,-1.0,-1.0,-1
2023-09-11 17:15:00-04:00,1.0748,1.0754,1.07475,1.07505,-1.0,-1.0,-1
2023-09-11 18:00:00-04:00,1.07505,1.0753,1.075,1.075,-1.0,-1.0,-1
2023-09-11 19:00:00-04:00,1.075,1.0751,1.07475,1.07475,-1.0,-1.0,-1
2023-09-11 20:00:00-04:00,1.07475,1.0748,1.0742,1.0744,-1.0,-1.0,-1
2023-09-11 21:00:00-04:00,1.0744,1.07695,1.07375,1.0741,-1.0,-1.0,-1
2023-09-11 22:00:00-04:00,1.0741,1.07515,1.0739,1.0751,-1.0,-1.0,-1
2023-09-11 23:00:00-04:00,1.0751,1.07515,1.07445,1.07465,-1.0,-1.0,-1
2023-09-12 00:00:00-04:00,1.07465,1.07465,1.07385,1.0739,-1.0,-1.0,-1
2023-09-12 01:00:00-04:00,1.0739,1.0741,1.07355,1.07365,-1.0,-1.0,-1
2023-09-12 02:00:00-04:00,1.07365,1.0741,1.07305,1.07325,-1.0,-1.0,-1
2023-09-12 03:00:00-04:00,1.07325,1.0735,1.07125,1.07135,-1.0,-1.0,-1
2023-09-12 04:00:00-04:00,1.07135,1.07235,1.07125,1.07145,-1.0,-1.0,-1
2023-09-12 05:00:00-04:00,1.07145,1.0726,1.07135,1.07225,-1.0,-1.0,-1
2023-09-12 06:00:00-04:00,1.07225,1.07245,1.0712,1.0716,-1.0,-1.0,-1
2023-09-12 07:00:00-04:00,1.0716,1.07185,1.07085,1.0718,-1.0,-1.0,-1
2023-09-12 08:00:00-04:00,1.0718,1.0721,1.07055,1.07075,-1.0,-1.0,-1
2023-09-12 09:00:00-04:00,1.07075,1.0719,1.07055,1.07175,-1.0,-1.0,-1
2023-09-12 10:00:00-04:00,1.07175,1.0718,1.07105,1.0714,-1.0,-1.0,-1
2023-09-12 11:00:00-04:00,1.0714,1.07305,1.07135,1.07255,-1.0,-1.0,-1
2023-09-12 12:00:00-04:00,1.07255,1.07375,1.07215,1.07235,-1.0,-1.0,-1
2023-09-12 13:00:00-04:00,1.07235,1.0734,1.0723,1.0726,-1.0,-1.0,-1
2023-09-12 14:00:00-04:00,1.0726,1.07345,1.07245,1.07325,-1.0,-1.0,-1
2023-09-12 15:00:00-04:00,1.07325,1.0734,1.07275,1.07285,-1.0,-1.0,-1
2023-09-12 16:00:00-04:00,1.07285,1.0765,1.07275,1.0754,-1.0,-1.0,-1
2023-09-12 17:15:00-04:00,1.0754,1.0764,1.0753,1.07595,-1.0,-1.0,-1
2023-09-12 18:00:00-04:00,1.07595,1.0761,1.07545,1.0756,-1.0,-1.0,-1
2023-09-12 19:00:00-04:00,1.0756,1.0758,1.07525,1.0753,-1.0,-1.0,-1
2023-09-12 20:00:00-04:00,1.0753,1.0764,1.0753,1.07595,-1.0,-1.0,-1
2023-09-12 21:00:00-04:00,1.07595,1.0765,1.07555,1.07575,-1.0,-1.0,-1
2023-09-12 22:00:00-04:00,1.07575,1.076,1.07455,1.0747,-1.0,-1.0,-1
2023-09-12 23:00:00-04:00,1.0747,1.075,1.07445,1.07475,-1.0,-1.0,-1
2023-09-13 00:00:00-04:00,1.07475,1.0754,1.0746,1.07525,-1.0,-1.0,-1
2023-09-13 01:00:00-04:00,1.07525,1.07545,1.0742,1.07445,-1.0,-1.0,-1
2023-09-13 02:00:00-04:00,1.07445,1.07475,1.0735,1.07385,-1.0,-1.0,-1
2023-09-13 03:00:00-04:00,1.07385,1.0749,1.0731,1.0744,-1.0,-1.0,-1
2023-09-13 04:00:00-04:00,1.0744,1.0745,1.07315,1.0735,-1.0,-1.0,-1
2023-09-13 05:00:00-04:00,1.0735,1.074,1.0729,1.073,-1.0,-1.0,-1
2023-09-13 06:00:00-04:00,1.073,1.0738,1.07285,1.0738,-1.0,-1.0,-1
2023-09-13 07:00:00-04:00,1.0738,1.0741,1.07305,1.07365,-1.0,-1.0,-1
2023-09-13 08:00:00-04:00,1.07365,1.0762,1.0711,1.0748,-1.0,-1.0,-1
2023-09-13 09:00:00-04:00,1.0748,1.0756,1.07295,1.07385,-1.0,-1.0,-1
2023-09-13 10:00:00-04:00,1.07385,1.0743,1.0727,1.0738,-1.0,-1.0,-1
2023-09-13 11:00:00-04:00,1.0738,1.0745,1.07315,1.0736,-1.0,-1.0,-1
2023-09-13 12:00:00-04:00,1.0736,1.07465,1.0735,1.07405,-1.0,-1.0,-1
2023-09-13 13:00:00-04:00,1.07405,1.07495,1.07375,1.0745,-1.0,-1.0,-1
2023-09-13 14:00:00-04:00,1.0745,1.0746,1.0732,1.0732,-1.0,-1.0,-1
2023-09-13 15:00:00-04:00,1.0732,1.07325,1.0728,1.0732,-1.0,-1.0,-1
2023-09-13 16:00:00-04:00,1.0732,1.0732,1.0729,1.07295,-1.0,-1.0,-1
2023-09-13 17:15:00-04:00,1.07305,1.07315,1.0729,1.073,-1.0,-1.0,-1
2023-09-13 18:00:00-04:00,1.073,1.0734,1.073,1.0733,-1.0,-1.0,-1
2023-09-13 19:00:00-04:00,1.0733,1.07345,1.07305,1.0733,-1.0,-1.0,-1
2023-09-13 20:00:00-04:00,1.0733,1.07425,1.07305,1.074,-1.0,-1.0,-1
2023-09-13 21:00:00-04:00,1.074,1.07435,1.07355,1.07375,-1.0,-1.0,-1
2023-09-13 22:00:00-04:00,1.07375,1.07405,1.07315,1.07405,-1.0,-1.0,-1
2023-09-13 23:00:00-04:00,1.07405,1.07465,1.07405,1.07445,-1.0,-1.0,-1
2023-09-14 00:00:00-04:00,1.07445,1.0749,1.07445,1.07475,-1.0,-1.0,-1
2023-09-14 01:00:00-04:00,1.07475,1.0752,1.07465,1.0748,-1.0,-1.0,-1
2023-09-14 02:00:00-04:00,1.0748,1.0749,1.07405,1.0743,-1.0,-1.0,-1
2023-09-14 03:00:00-04:00,1.0743,1.07435,1.0733,1.0734,-1.0,-1.0,-1
2023-09-14 04:00:00-04:00,1.0734,1.074,1.07325,1.0734,-1.0,-1.0,-1
2023-09-14 05:00:00-04:00,1.0734,1.07375,1.07245,1.07285,-1.0,-1.0,-1
2023-09-14 06:00:00-04:00,1.07285,1.07375,1.07275,1.0735,-1.0,-1.0,-1
2023-09-14 07:00:00-04:00,1.0735,1.07375,1.0729,1.07305,-1.0,-1.0,-1
2023-09-14 08:00:00-04:00,1.07305,1.0748,1.0655,1.0677,-1.0,-1.0,-1
2023-09-14 09:00:00-04:00,1.0677,1.06975,1.06605,1.06645,-1.0,-1.0,-1
2023-09-14 10:00:00-04:00,1.06645,1.0674,1.0654,1.0664,-1.0,-1.0,-1
2023-09-14 11:00:00-04:00,1.0664,1.06755,1.0656,1.0659,-1.0,-1.0,-1
2023-09-14 12:00:00-04:00,1.0659,1.0663,1.0645,1.06485,-1.0,-1.0,-1
2023-09-14 13:00:00-04:00,1.06485,1.0651,1.0632,1.0637,-1.0,-1.0,-1
2023-09-14 14:00:00-04:00,1.0637,1.06405,1.06335,1.0635,-1.0,-1.0,-1
2023-09-14 15:00:00-04:00,1.0635,1.06445,1.06345,1.06425,-1.0,-1.0,-1
2023-09-14 16:00:00-04:00,1.06425,1.0647,1.0642,1.0643,-1.0,-1.0,-1
2023-09-14 17:15:00-04:00,1.06435,1.06445,1.0643,1.0643,-1.0,-1.0,-1
2023-09-14 18:00:00-04:00,1.0643,1.0644,1.0639,1.06425,-1.0,-1.0,-1
2023-09-14 19:00:00-04:00,1.06425,1.06425,1.0635,1.0635,-1.0,-1.0,-1
2023-09-14 20:00:00-04:00,1.0635,1.0644,1.06345,1.06425,-1.0,-1.0,-1
2023-09-14 21:00:00-04:00,1.06425,1.06435,1.06335,1.06395,-1.0,-1.0,-1
2023-09-14 22:00:00-04:00,1.06395,1.06485,1.06395,1.0643,-1.0,-1.0,-1
2023-09-14 23:00:00-04:00,1.0643,1.0648,1.06415,1.06475,-1.0,-1.0,-1
2023-09-15 00:00:00-04:00,1.06475,1.06535,1.06445,1.06535,-1.0,-1.0,-1
2023-09-15 01:00:00-04:00,1.06535,1.06565,1.0649,1.06565,-1.0,-1.0,-1
2023-09-15 02:00:00-04:00,1.06565,1.06675,1.0652,1.06605,-1.0,-1.0,-1
2023-09-15 03:00:00-04:00,1.06605,1.06655,1.065,1.06635,-1.0,-1.0,-1
2023-09-15 04:00:00-04:00,1.06635,1.0669,1.06615,1.06655,-1.0,-1.0,-1
2023-09-15 05:00:00-04:00,1.06655,1.06695,1.0661,1.0663,-1.0,-1.0,-1
2023-09-15 06:00:00-04:00,1.0663,1.06685,1.0654,1.06565,-1.0,-1.0,-1
2023-09-15 07:00:00-04:00,1.06565,1.06595,1.0653,1.06545,-1.0,-1.0,-1
2023-09-15 08:00:00-04:00,1.06545,1.0662,1.0645,1.06505,-1.0,-1.0,-1
2023-09-15 09:00:00-04:00,1.06505,1.0668,1.06495,1.06625,-1.0,-1.0,-1
2023-09-15 10:00:00-04:00,1.06625,1.0688,1.0662,1.0664,-1.0,-1.0,-1
2023-09-15 11:00:00-04:00,1.0664,1.06765,1.0662,1.06725,-1.0,-1.0,-1
2023-09-15 12:00:00-04:00,1.06725,1.06805,1.067,1.06725,-1.0,-1.0,-1
2023-09-15 13:00:00-04:00,1.06725,1.06765,1.0668,1.06715,-1.0,-1.0,-1
2023-09-15 14:00:00-04:00,1.06715,1.06715,1.06605,1.0661,-1.0,-1.0,-1
2023-09-15 15:00:00-04:00,1.0661,1.0664,1.06595,1.066,-1.0,-1.0,-1
2023-09-15 16:00:00-04:00,1.066,1.0663,1.06555,1.06565,-1.0,-1.0,-1
2023-09-17 17:15:00-04:00,1.06635,1.06655,1.0663,1.0665,-1.0,-1.0,-1
2023-09-17 18:00:00-04:00,1.0665,1.06695,1.06635,1.0664,-1.0,-1.0,-1
2023-09-17 19:00:00-04:00,1.0664,1.06685,1.06625,1.0668,-1.0,-1.0,-1
2023-09-17 20:00:00-04:00,1.0668,1.0672,1.06675,1.06715,-1.0,-1.0,-1
2023-09-17 21:00:00-04:00,1.06715,1.0674,1.0661,1.06625,-1.0,-1.0,-1
2023-09-17 22:00:00-04:00,1.06625,1.06685,1.0662,1.06655,-1.0,-1.0,-1
2023-09-17 23:00:00-04:00,1.06655,1.06685,1.06635,1.06645,-1.0,-1.0,-1
2023-09-18 00:00:00-04:00,1.06645,1.06695,1.0663,1.0669,-1.0,-1.0,-1
2023-09-18 01:00:00-04:00,1.0669,1.0673,1.0668,1.0669,-1.0,-1.0,-1
2023-09-18 02:00:00-04:00,1.0669,1.0678,1.06585,1.06585,-1.0,-1.0,-1
2023-09-18 03:00:00-04:00,1.06585,1.0666,1.0658,1.06625,-1.0,-1.0,-1
2023-09-18 04:00:00-04:00,1.06625,1.06655,1.06565,1.0664,-1.0,-1.0,-1
2023-09-18 05:00:00-04:00,1.0664,1.0674,1.0662,1.0673,-1.0,-1.0,-1
2023-09-18 06:00:00-04:00,1.0673,1.0675,1.0667,1.0668,-1.0,-1.0,-1
2023-09-18 07:00:00-04:00,1.0668,1.06705,1.06625,1.06635,-1.0,-1.0,-1
2023-09-18 08:00:00-04:00,1.06635,1.0669,1.0656,1.0657,-1.0,-1.0,-1
2023-09-18 09:00:00-04:00,1.0657,1.06715,1.06545,1.06625,-1.0,-1.0,-1
2023-09-18 10:00:00-04:00,1.06625,1.06755,1.06595,1.0675,-1.0,-1.0,-1
2023-09-18 11:00:00-04:00,1.0675,1.06985,1.0674,1.0694,-1.0,-1.0,-1
2023-09-18 12:00:00-04:00,1.0694,1.06955,1.06845,1.0692,-1.0,-1.0,-1
2023-09-18 13:00:00-04:00,1.0692,1.0698,1.0687,1.0687,-1.0,-1.0,-1
2023-09-18 14:00:00-04:00,1.0687,1.06875,1.0678,1.06785,-1.0,-1.0,-1
2023-09-18 15:00:00-04:00,1.06785,1.0687,1.0678,1.0687,-1.0,-1.0,-1
2023-09-18 16:00:00-04:00,1.0687,1.06925,1.06865,1.0692,-1.0,-1.0,-1
2023-09-18 17:15:00-04:00,1.06915,1.06945,1.06905,1.06925,-1.0,-1.0,-1
2023-09-18 18:00:00-04:00,1.06925,1.0693,1.0689,1.06915,-1.0,-1.0,-1
2023-09-18 19:00:00-04:00,1.06915,1.0694,1.06915,1.0692,-1.0,-1.0,-1
2023-09-18 20:00:00-04:00,1.0692,1.06965,1.0688,1.06885,-1.0,-1.0,-1
2023-09-18 21:00:00-04:00,1.06885,1.06895,1.0681,1.0684,-1.0,-1.0,-1
2023-09-18 22:00:00-04:00,1.0684,1.0688,1.0682,1.06845,-1.0,-1.0,-1
2023-09-18 23:00:00-04:00,1.06845,1.06855,1.06825,1.0683,-1.0,-1.0,-1
2023-09-19 00:00:00-04:00,1.0683,1.0685,1.0679,1.068,-1.0,-1.0,-1
2023-09-19 01:00:00-04:00,1.068,1.06825,1.06765,1.06795,-1.0,-1.0,-1
2023-09-19 02:00:00-04:00,1.06795,1.0684,1.06765,1.0679,-1.0,-1.0,-1
2023-09-19 03:00:00-04:00,1.0679,1.06955,1.0675,1.06945,-1.0,-1.0,-1
2023-09-19 04:00:00-04:00,1.06945,1.06945,1.0684,1.0687,-1.0,-1.0,-1
2023-09-19 05:00:00-04:00,1.0687,1.0691,1.0682,1.0689,-1.0,-1.0,-1
2023-09-19 06:00:00-04:00,1.0689,1.07095,1.06865,1.07005,-1.0,-1.0,-1
2023-09-19 07:00:00-04:00,1.07005,1.071,1.06995,1.0709,-1.0,-1.0,-1
2023-09-19 08:00:00-04:00,1.0709,1.0718,1.06945,1.07,-1.0,-1.0,-1
2023-09-19 09:00:00-04:00,1.07,1.07015,1.0683,1.06915,-1.0,-1.0,-1
2023-09-19 10:00:00-04:00,1.06915,1.06935,1.06825,1.06895,-1.0,-1.0,-1
2023-09-19 11:00:00-04:00,1.06895,1.0693,1.068,1.0683,-1.0,-1.0,-1
2023-09-19 12:00:00-04:00,1.0683,1.06865,1.06785,1.0685,-1.0,-1.0,-1
2023-09-19 13:00:00-04:00,1.0685,1.0692,1.0682,1.0685,-1.0,-1.0,-1
2023-09-19 14:00:00-04:00,1.0685,1.06855,1.0677,1.06775,-1.0,-1.0,-1
2023-09-19 15:00:00-04:00,1.06775,1.0681,1.06765,1.06805,-1.0,-1.0,-1
2023-09-19 16:00:00-04:00,1.06805,1.06815,1.06785,1.06795,-1.0,-1.0,-1
2023-09-19 17:15:00-04:00,1.06785,1.0681,1.06785,1.068,-1.0,-1.0,-1
2023-09-19 18:00:00-04:00,1.068,1.0683,1.06785,1.06825,-1.0,-1.0,-1
2023-09-19 19:00:00-04:00,1.06825,1.06835,1.0681,1.06815,-1.0,-1.0,-1
2023-09-19 20:00:00-04:00,1.06815,1.0686,1.06795,1.0685,-1.0,-1.0,-1
2023-09-19 21:00:00-04:00,1.0685,1.06875,1.068,1.06865,-1.0,-1.0,-1
2023-09-19 22:00:00-04:00,1.06865,1.069,1.0683,1.0683,-1.0,-1.0,-1
2023-09-19 23:00:00-04:00,1.0683,1.06845,1.06785,1.06795,-1.0,-1.0,-1
2023-09-20 00:00:00-04:00,1.06795,1.0681,1.06785,1.06785,-1.0,-1.0,-1
2023-09-20 01:00:00-04:00,1.06785,1.0684,1.06785,1.0681,-1.0,-1.0,-1
2023-09-20 02:00:00-04:00,1.0681,1.0693,1.0673,1.0682,-1.0,-1.0,-1
2023-09-20 03:00:00-04:00,1.0682,1.0693,1.06755,1.06905,-1.0,-1.0,-1
2023-09-20 04:00:00-04:00,1.06905,1.0697,1.06895,1.06965,-1.0,-1.0,-1
2023-09-20 05:00:00-04:00,1.06965,1.07,1.06935,1.06985,-1.0,-1.0,-1
2023-09-20 06:00:00-04:00,1.06985,1.0705,1.06985,1.07035,-1.0,-1.0,-1
2023-09-20 07:00:00-04:00,1.07035,1.0705,1.0697,1.0702,-1.0,-1.0,-1
2023-09-20 08:00:00-04:00,1.0702,1.07035,1.0692,1.0698,-1.0,-1.0,-1
2023-09-20 09:00:00-04:00,1.0698,1.07185,1.0697,1.0717,-1.0,-1.0,-1
2023-09-20 10:00:00-04:00,1.0717,1.07275,1.0713,1.07195,-1.0,-1.0,-1
2023-09-20 11:00:00-04:00,1.07195,1.07245,1.07135,1.07145,-1.0,-1.0,-1
2023-09-20 12:00:00-04:00,1.07145,1.0737,1.0714,1.0735,-1.0,-1.0,-1
2023-09-20 13:00:00-04:00,1.0735,1.07355,1.07245,1.07265,-1.0,-1.0,-1
2023-09-20 14:00:00-04:00,1.07265,1.07275,1.06735,1.0687,-1.0,-1.0,-1
2023-09-20 15:00:00-04:00,1.0687,1.0689,1.0658,1.06585,-1.0,-1.0,-1
2023-09-20 16:00:00-04:00,1.06585,1.06625,1.065,1.0661,-1.0,-1.0,-1
2023-09-20 17:15:00-04:00,1.06605,1.06645,1.066,1.0664,-1.0,-1.0,-1
2023-09-20 18:00:00-04:00,1.0664,1.06645,1.06525,1.06555,-1.0,-1.0,-1
2023-09-20 19:00:00-04:00,1.06555,1.06555,1.0648,1.065,-1.0,-1.0,-1
2023-09-20 20:00:00-04:00,1.065,1.06505,1.063,1.06315,-1.0,-1.0,-1
2023-09-20 21:00:00-04:00,1.06315,1.06395,1.06275,1.06375,-1.0,-1.0,-1
2023-09-20 22:00:00-04:00,1.06375,1.06415,1.0617,1.06275,-1.0,-1.0,-1
2023-09-20 23:00:00-04:00,1.06275,1.0638,1.0627,1.0637,-1.0,-1.0,-1
2023-09-21 00:00:00-04:00,1.0637,1.0637,1.06335,1.06335,-1.0,-1.0,-1
